firm_id,year,v_production,v_investment,v_capital,v_material,v_labor
1,1997,15.2436676874641,12.2967174137522,13.6469111799501,.0199931462467459,27.407509
1,1998,15.4398920066508,12.6583131911957,13.841185809558,.0199931462467459,20.842457
1,1999,15.3679367100336,12.3586993074891,13.9283382249254,.0199931462467459,25.953587
2,1997,14.8474470017139,12.3571786951712,13.6883098272041,-.009118774710475,43.536949
2,1998,14.7600539157302,11.5890713591495,13.6968350116387,-.0191691105639765,41.272972
2,1999,14.7037951740429,12.6856923913699,13.8871149630935,-.0292194464174779,42.817913
3,1998,13.9123585566409,12.1450957741812,12.0143163209576,.145002606615699,17.486481
3,1999,13.6600445262409,9.89272989588317,12.0051784806561,.18422331976898,17.494886
4,1995,17.6699183565901,14.5626202174671,17.1751309448874,.0532712335745513,71.618164
4,1996,17.606478686395,15.2652350136439,17.2278471542362,.0828300358160957,78.801003
5,1998,16.0787049125008,13.4246108574154,15.1471543902231,.0829571938046844,52.999359
5,1999,16.0031070250352,14.0183811954149,15.3130338568205,.102759821100864,51.999664
6,1998,10.6063385401654,8.14351740579748,8.54161259595698,.027269790394629,-5.1722155
6,1999,11.0108343027462,8.070906088787821,8.89698487275969,.027269790394629,-4.8469191
7,1996,12.1015451161762,9.269363712425641,9.18124106415091,0,14.10842
7,1997,12.501302412339,8.658692753689939,9.516184020052769,0,16.51829
8,1998,13.6316826596517,9.269080866998779,10.3672844598723,-.0222506089348197,3.326771
8,1999,13.5453339433579,9.033125752550371,10.4715730849913,.0639270873062326,4.8234453
9,1998,14.1118044506364,10.7105212984733,11.8987829267722,0,49.914024
9,1999,14.2857413812271,10.7748018387628,12.0523018102195,0,48.434391
10,1998,10.8036895520607,9.471396088360249,9.77077296908929,.0043316601319866,.55440885
10,1999,10.8567079134952,7.96450336355155,9.81865380279427,.0626005682559624,3.8511147
11,1998,12.8619358362769,8.36637030168165,8.684976241089069,0,3.4742906
11,1999,12.6408894146865,7.96137020171951,8.943649762359151,0,4.0309782
12,1998,15.8533596499094,13.3422632737531,14.3642164776949,-.153692282933778,30.106453
12,1999,15.6710380931154,13.3423916813704,14.5340521048278,.353125319434674,29.72872
13,1998,13.3383810114043,6.21460809842219,11.2180925527642,.0096850737645765,26.352236
13,1999,13.3871432468299,0,11.1066024889986,.0196354046177446,26.287792
14,1998,10.6649193294145,7.64012317269536,9.699619528841151,.0073727913664508,-4.9576974
14,1999,10.5785960197768,8.85580599253656,9.93175911887792,.0369315936079953,-7.6103768
15,1996,10.5548226652816,7.42595365707754,8.225476323446779,.0145404078452116,-5.8981638
15,1997,10.6250521074576,4.83628190695148,8.156194628378341,.0440992100867559,-4.0073729
16,1996,10.7539510869265,0,8.738382835095569,.0167901146043063,-12.23293
16,1997,11.1080766056886,0,8.64648310165839,.0655802787737384,-15.482066
17,1994,10.6919449129004,8.85366542803745,8.699548080987981,0,6.2231612
17,1995,10.8589989975636,0,8.58806163624868,0,10.570187
18,1994,12.3056496619059,7.16394668434255,9.22552450730122,-.0542014171792375,-.10847558
18,1995,12.3695208377319,8.21959545417708,9.43413171342905,-.024642614937693,3.3930233
19,1994,9.89123757375873,6.44094654063292,8.831434426053271,.219195425232986,-13.360915
19,1995,11.2032820353312,0,8.71961144990931,.219195425232986,-1.1070378
20,1995,11.3728239649519,0,9.641414745590771,.0164975071116043,-3.3556206
20,1996,11.5233212411523,0,9.581027682548401,.0460563093531488,1.5949277
21,1998,16.2075628197933,13.4274157095786,12.9272643756334,.0115759375723958,48.766651
21,1999,16.3347176437601,13.117163883433,13.5727922908801,.0313785648685754,44.073963
22,1993,16.1434839565558,10.6681178347179,13.1182286411515,.0186491507942246,38.025013
22,1994,16.1251771785364,12.2116321627354,13.3642856594625,.0578698639475057,31.078365
23,1992,12.1333245175998,0,8.863955163803929,.0338382991399114,-.64908165
23,1993,11.982929094216,0,8.750635527717909,.0826284633093435,.23285662
24,1998,11.5918388078787,7.8578675593318,9.35986321701875,.160790338969988,-3.1699188
24,1999,11.4453600013802,8.793156870913821,9.681162416228981,.20958050313942,.45705652
25,1993,11.8239998776275,11.3437965019623,11.7102423609106,-.0928971613171556,15.166368
25,1994,11.7588335156945,9.204020443231361,11.6788576128053,-.0159361201810272,18.348186
26,1998,11.9333424783222,5.52146091786225,9.22914249893878,.160110964190129,10.516911
26,1999,12.2233976776015,10.0815500524097,10.2766980279149,.160110964190129,3.9212577
27,1994,15.541016327533,11.5604576954155,13.284393957679,.0447347234613565,37.883335
27,1995,15.6797537776946,10.5159668300286,13.2422338328832,.0742935257029008,39.549519
28,1994,14.5404434466594,11.9183905730784,13.0967203883493,-.0199948673333519,13.569333
28,1995,14.5976113521975,12.6362336182559,13.4783183021915,.102222765390897,18.041718
29,1997,17.1504633979282,14.0828072533542,15.6280860460625,.0409973839406111,67.581421
29,1998,17.6118994836001,13.943555427107,15.7009453713808,.0509477147937792,71.421509
30,1998,15.5288572089699,12.3084577390065,14.8314897980318,.0242544422900465,40.131618
30,1999,15.67775743227,15.7783746026589,15.9618191966059,.0440570695862263,33.888432
31,1995,15.99028094317,0,12.6955157846824,.281029952034791,25.87323
31,1996,16.3828342779167,0,12.6377807085422,-.0474741149372452,29.22517
32,1998,11.0978717333348,7.9035962896143,8.493945035096431,.130321971886125,-5.4482341
32,1999,11.1874240087009,5.45958551414416,8.42461727011783,.169542685039406,-4.4570217
33,1992,13.8623772081786,9.921278353544681,12.3703634543223,.221003162538218,12.596059
33,1993,13.8429544838068,11.2596705837992,12.5583546044241,.0817410952047109,-4.493535
34,1998,10.5644801960458,9.17305378719017,9.08856814004627,.149635309306629,3.4704595
34,1999,10.5273542828022,9.00981411052738,9.59665663902336,.159585640159797,3.7714641
35,1993,10.9497950243893,10.1658518170036,10.4729093893466,-.0724596037514119,2.6926546
35,1994,11.1842567391029,0,10.3694266828859,-.0236694395819799,5.6099896
36,1992,11.6583256206153,8.34283980427146,8.977083351502481,-.131189800388566,8.4498796
36,1993,11.1965545696574,6.68461172766793,8.965309020903939,-.121239469535398,8.4974794
37,1996,17.4018872342708,13.8116330501378,15.7590736691655,.0379659806594322,85.881409
37,1997,17.4035668144721,13.518283072669,15.7432274953476,-.0673945349983941,87.469322
38,1993,15.7274440176443,0,13.483680549509,.0558515182912839,52.267353
38,1994,15.0446401980338,8.549466751966531,13.3622817611804,.123510166765099,59.249596
39,1995,17.0625655173096,13.1346989800454,14.9611130744275,.0588449721058457,59.982613
39,1996,17.0942550565292,12.8076526325646,14.9642781737808,.0786475994020254,60.919888
40,1994,17.1644200783788,13.8912198901135,17.1712016157467,-.0124760049123354,51.723061
40,1995,17.2272818177317,13.4174033142593,17.1084481362038,.017082797329209,55.3731
41,1995,13.2630825880278,8.919453168575449,11.416459717755,.013351494560073,5.8747172
41,1996,13.1071425515752,7.60090245954208,11.3370840665236,-.0068512127574465,8.6860209
42,1994,16.3131163590286,11.486324783173,15.2642961741269,.0176060917897465,48.415855
42,1995,16.2716673061202,12.1620685100321,15.2386441208043,.0663962559591785,51.739967
43,1996,15.4768754898428,12.449677430741,13.8120996474172,-.0024958851609327,28.106941
43,1997,15.524631571895,12.0717237760053,13.8526428418665,-.0125462210144341,30.55106
44,1998,15.3638341858885,11.9399302529164,13.8101562492023,-.0054923791461137,36.952187
44,1999,15.1113405610308,11.5549691129679,13.7915766125132,-.0780630719809492,36.108727
45,1995,16.8927079665567,12.9684333399004,14.0323908559931,.0758680456429648,23.208429
45,1996,16.8164292087291,8.911125383710679,13.9093409160997,.0245747512554142,24.579306
