market_id,product_id,prod_char,price,share,true_delta,share_not_buy,instrument_cost,instrument_char,instrument_price
0,0,1.24845829379,-0.257491649034,0.162193184031,3.47148485877,0.00503794476007,-1.352952289,-1.24845829379,0.257491649034
0,1,0.312114573447,-0.818984905113,0.14477051288,3.35809079111,0.00503794476007,0.680173158302,-0.312114573447,0.818984905113
0,2,-1.42680947862,1.63921917072,1.12623878232e-06,-8.40572316846,0.00503794476007,0.817655495496,1.42680947862,-1.63921917072
0,3,0.0445877962068,-1.45423707038,0.671573169679,4.89261670428,0.00503794476007,0.191559405323,-0.0445877962068,1.45423707038
0,4,0.980931516549,0.267231613044,0.0163677983053,1.17809186171,0.00503794476007,-1.38169111295,-0.980931516549,-0.267231613044
0,5,-1.15928270138,0.624262840765,5.62641065367e-05,-4.49456104742,0.00503794476007,1.04525534283,1.15928270138,-0.624262840765
1,0,1.24845829379,0.619971466609,0.112175881211,0.575856577148,0.0630771089249,0.771046539669,-1.24845829379,-0.619971466609
1,1,0.312114573447,-0.07205764073,0.154090094622,0.893230818648,0.0630771089249,0.156838216226,-0.312114573447,0.07205764073
1,2,-1.42680947862,-1.3106497049,0.238307273174,1.32884412106,0.0630771089249,-0.847978138637,1.42680947862,1.3106497049
1,3,0.0445877962068,0.924056453837,0.00328247620663,-2.95575192563,0.0630771089249,-1.73988389136,-0.0445877962068,-0.924056453837
1,4,0.980931516549,1.14932913008,0.0111495563841,-1.7328299445,0.0630771089249,1.18836264094,-0.980931516549,-1.14932913008
1,5,-1.15928270138,-1.3106497049,0.417917609477,1.89065035327,0.0630771089249,0.47161463316,1.15928270138,1.3106497049
2,0,1.24845829379,2.02390771881,0.000496304377851,-4.05713305512,0.0286804760611,-0.903566777326,-1.24845829379,-2.02390771881
2,1,0.312114573447,0.185801798729,0.0299217036822,0.0422946684332,0.0286804760611,-0.236189073341,-0.312114573447,-0.185801798729
2,2,-1.42680947862,-0.933505721375,0.0311956457745,0.0842689754437,0.0286804760611,-0.334761085075,1.42680947862,0.933505721375
2,3,0.0445877962068,-0.933505721375,0.685692765382,3.17420325257,0.0286804760611,0.974548820522,-0.0445877962068,0.933505721375
2,4,0.980931516549,0.0126188788407,0.215895095646,2.01831388458,0.0286804760611,-1.15375868142,-0.980931516549,-0.0126188788407
2,5,-1.15928270138,-0.355316953631,0.00811800907682,-1.26194772591,0.0286804760611,1.65372679664,1.15928270138,0.355316953631
3,0,1.24845829379,-0.134933240051,0.513108685139,3.06704210913,0.0238818340249,1.4038806838,-1.24845829379,0.134933240051
3,1,0.312114573447,1.58096167769,0.000249437150176,-4.56173293215,0.0238818340249,-1.28467798024,-0.312114573447,-1.58096167769
3,2,-1.42680947862,-0.330488680988,0.00355109758755,-1.90568725784,0.0238818340249,-1.34791565708,1.42680947862,0.330488680988
3,3,0.0445877962068,-0.632709363067,0.211600960351,2.18157527015,0.0238818340249,0.522852340551,-0.0445877962068,0.632709363067
3,4,0.980931516549,0.953625951773,0.00805547658737,-1.0870094561,0.0238818340249,0.493199194066,-0.980931516549,-0.953625951773
3,5,-1.15928270138,-1.43645634536,0.23955250916,2.3058122668,0.0238818340249,0.2126614189,1.15928270138,1.43645634536
4,0,1.24845829379,-0.253603374208,0.0577142044994,3.45865355184,0.00181682279922,0.854995707001,-1.24845829379,0.253603374208
4,1,0.312114573447,1.309285996,4.650529254e-05,-3.66520318255,0.00181682279922,0.47103009494,-0.312114573447,-1.309285996
4,2,-1.42680947862,0.261603932365,3.83105772996e-05,-3.8595928819,0.00181682279922,-0.796933070661,1.42680947862,-0.261603932365
4,3,0.0445877962068,-1.86487007378,0.938969973618,6.24770561551,0.00181682279922,-1.83670914765,-0.0445877962068,1.86487007378
4,4,0.980931516549,0.786312317588,0.00106397599996,-0.534874463287,0.00181682279922,0.95677671505,-0.980931516549,-0.786312317588
4,5,-1.15928270138,-0.238728797961,0.000350207213234,-1.64668863962,0.00181682279922,0.350839701323,1.15928270138,0.238728797961
5,0,1.24845829379,-0.185439371158,0.500244473139,3.23371234178,0.0197220474995,1.27666015912,-1.24845829379,0.185439371158
